n_actionid,c_competition,n_Matchid,d_date,c_Action,c_Period,n_StartTime,n_Endtime,c_HomeOrAway,n_TeamID,c_Team,n_personid,c_person,c_Function,n_ShirtNr,c_ActionReason,c_actionInfo,n_Subpersonid,c_Subperson
22067996,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Free kick,Second half,4018000,4018000,Home,6,FC Groningen,1358684,Juninho Bacuna,NULL,NULL,NULL,Right foot,0,NULL
22068007,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Foul committed,Second half,4039000,4039000,Away,7,sc Heerenveen,1250292,Arber Zeneli,NULL,NULL,Rough play,NULL,1358684,Juninho Bacuna
22064498,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,NULL,NULL,NULL,Home,6,FC Groningen,1310078,Samir Memisevic,Substitute,5,NULL,NULL,0,NULL
22064397,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Substitution,Second half,4943000,NULL,Away,7,sc Heerenveen,1114676,Henk Veerman,Forward,20,NULL,NULL,609329,Reza Ghoochannejhad
22064496,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,NULL,NULL,NULL,Home,6,FC Groningen,293534,Kevin Begois,Substitute,16,NULL,NULL,0,NULL
22064497,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Substitution,Second half,4940000,NULL,Home,6,FC Groningen,1087633,Todd Kane,Defender,2,NULL,NULL,868305,Mike te Wierik
22064499,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Substitution,Second half,3767000,NULL,Home,6,FC Groningen,760579,Tom van Weert,Forward,19,NULL,NULL,1362858,Ritsu Doan
22064501,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,NULL,NULL,NULL,Home,6,FC Groningen,1627326,Ajdin Hrustic,Substitute,23,NULL,NULL,0,NULL
22068529,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Kick-off,Second half,4952000,4952000,Away,7,sc Heerenveen,1114676,Henk Veerman,NULL,NULL,NULL,NULL,0,NULL
22068537,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Foul committed,Second half,4971000,4971000,Home,6,FC Groningen,760579,Tom van Weert,NULL,NULL,Rough play,NULL,450600,Stijn Schaars
22068539,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Free kick,Second half,4977000,4977000,Away,7,sc Heerenveen,450600,Stijn Schaars,NULL,NULL,NULL,Right foot,0,NULL
22065356,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,NULL,NULL,NULL,Home,6,FC Groningen,1696114,Tom van de Looi,Substitute,36,NULL,NULL,0,NULL
22066015,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Offside,First half,755000,755000,Away,7,sc Heerenveen,1097804,Lucas Woudenberg,NULL,NULL,NULL,NULL,0,NULL
22066018,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Free kick,First half,759000,759000,Home,6,FC Groningen,868305,Mike te Wierik,NULL,NULL,NULL,Right foot,0,NULL
22066047,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Corner,First half,831000,831000,Away,7,sc Heerenveen,1043370,Yuki Kobayashi,NULL,NULL,NULL,Right foot,0,NULL
22066714,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Yellow,First half,1959000,1959000,Home,6,FC Groningen,1362858,Ritsu Doan,NULL,NULL,Tackle,NULL,0,NULL
22066789,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Shot blocked by,First half,2067000,2067000,Away,7,sc Heerenveen,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22066790,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Blocked shot,First half,2067000,2067000,Home,6,FC Groningen,1362858,Ritsu Doan,NULL,NULL,NULL,Left foot,0,NULL
22066814,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Shot wide,First half,2119000,2119000,Away,7,sc Heerenveen,1250292,Arber Zeneli,NULL,NULL,NULL,Right foot,0,NULL
22039838,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Home,6,FC Groningen,203,Ernest Faber,Coach,NULL,NULL,NULL,0,NULL
22039839,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Home,6,FC Groningen,749674,Sergio Padt,Goalkeeper (C),1,NULL,NULL,0,NULL
22039843,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,4940000,Home,6,FC Groningen,868305,Mike te Wierik,Defender,4,NULL,NULL,0,NULL
22039850,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Home,6,FC Groningen,1296405,Django Warmerdam,Defender,21,NULL,NULL,0,NULL
22039856,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Home,6,FC Groningen,815993,Jesper Drost,Midfielder,17,NULL,NULL,0,NULL
22039857,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Home,6,FC Groningen,1358684,Juninho Bacuna,Midfielder,7,NULL,NULL,0,NULL
22067546,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Foul committed,Second half,2815000,2815000,Away,7,sc Heerenveen,1256045,Martin Ødegaard,NULL,NULL,Handball,NULL,0,NULL
22067539,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Goal kick,Second half,2804000,2804000,Home,6,FC Groningen,749674,Sergio Padt,NULL,NULL,NULL,NULL,0,NULL
22067550,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Free kick,Second half,2828000,2828000,Home,6,FC Groningen,1296405,Django Warmerdam,NULL,NULL,NULL,Right foot,0,NULL
22067552,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Offside,Second half,2857000,2857000,Away,7,sc Heerenveen,609329,Reza Ghoochannejhad,NULL,NULL,NULL,NULL,0,NULL
22067554,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Free kick,Second half,2863000,2863000,Home,6,FC Groningen,928172,Kasper Larsen,NULL,NULL,NULL,Left foot,0,NULL
22067807,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Free kick,Second half,3610000,3610000,Away,7,sc Heerenveen,1043370,Yuki Kobayashi,NULL,NULL,NULL,Left foot,0,NULL
22067845,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Corner,Second half,3680000,3680000,Home,6,FC Groningen,1362858,Ritsu Doan,NULL,NULL,NULL,Left foot,0,NULL
22067862,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Shot wide,Second half,3712000,3712000,Home,6,FC Groningen,1358684,Juninho Bacuna,NULL,NULL,NULL,Right foot,0,NULL
22067869,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Goal kick,Second half,3737000,3737000,Away,7,sc Heerenveen,877300,Wouter van der Steen,NULL,NULL,NULL,NULL,0,NULL
22068174,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Goal kick,Second half,4330000,4330000,Away,7,sc Heerenveen,877300,Wouter van der Steen,NULL,NULL,NULL,NULL,0,NULL
22064384,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Substitution,First half,508000,NULL,Away,7,sc Heerenveen,877300,Wouter van der Steen,Goalkeeper,23,NULL,NULL,1064355,Warner Hahn
22064386,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,NULL,NULL,NULL,Away,7,sc Heerenveen,1514517,Kik Pierie,Substitute,5,NULL,NULL,0,NULL
22064390,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,NULL,NULL,NULL,Away,7,sc Heerenveen,949397,Doke Schmidt,Substitute,12,NULL,NULL,0,NULL
22067604,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Corner,Second half,3006000,3006000,Away,7,sc Heerenveen,1256045,Martin Ødegaard,NULL,NULL,NULL,Left foot,0,NULL
22067607,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Foul committed,Second half,3018000,3018000,Away,7,sc Heerenveen,1324444,Denzel Dumfries,NULL,NULL,Rough play,NULL,1362858,Ritsu Doan
22067608,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Free kick,Second half,3029000,3029000,Home,6,FC Groningen,749674,Sergio Padt,NULL,NULL,NULL,Right foot,0,NULL
22067611,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Shot wide,Second half,3036000,3036000,Home,6,FC Groningen,1082309,Mimoun Mahi,NULL,NULL,NULL,Right foot,0,NULL
22067612,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Goal kick,Second half,3059000,3059000,Away,7,sc Heerenveen,877300,Wouter van der Steen,NULL,NULL,NULL,NULL,0,NULL
22067628,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Foul committed,Second half,3069000,3069000,Away,7,sc Heerenveen,1162560,Morten Thorsby,NULL,NULL,Rough play,NULL,1358684,Juninho Bacuna
22067629,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Yellow,Second half,3080000,3080000,Away,7,sc Heerenveen,1162560,Morten Thorsby,NULL,NULL,Rough play,NULL,0,NULL
22068010,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Free kick,Second half,4045000,4045000,Home,6,FC Groningen,868305,Mike te Wierik,NULL,NULL,NULL,Right foot,0,NULL
22068025,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Shot wide,Second half,4071000,4071000,Home,6,FC Groningen,1358684,Juninho Bacuna,NULL,NULL,Hit post,Right foot,0,NULL
22068028,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Hit post,Second half,4078000,4078000,Home,6,FC Groningen,1358684,Juninho Bacuna,NULL,NULL,NULL,NULL,0,NULL
22067631,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Free kick,Second half,3112000,3112000,Home,6,FC Groningen,606832,Etiënne Reijnen,NULL,NULL,NULL,Right foot,0,NULL
22067664,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Goal kick,Second half,3291000,3291000,Away,7,sc Heerenveen,877300,Wouter van der Steen,NULL,NULL,NULL,NULL,0,NULL
22067695,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Corner,Second half,3355000,3355000,Home,6,FC Groningen,1358684,Juninho Bacuna,NULL,NULL,NULL,Right foot,0,NULL
22067705,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Goal kick,Second half,3411000,3411000,Away,7,sc Heerenveen,877300,Wouter van der Steen,NULL,NULL,NULL,NULL,0,NULL
22067719,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Corner,Second half,3464000,3464000,Away,7,sc Heerenveen,1256045,Martin Ødegaard,NULL,NULL,NULL,Left foot,0,NULL
22067723,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Goal kick,Second half,3483000,3483000,Home,6,FC Groningen,749674,Sergio Padt,NULL,NULL,NULL,NULL,0,NULL
22039905,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,508000,Away,7,sc Heerenveen,1064355,Warner Hahn,Goalkeeper,1,NULL,NULL,0,NULL
22039908,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Away,7,sc Heerenveen,1324444,Denzel Dumfries,Defender,2,NULL,NULL,0,NULL
22039910,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Away,7,sc Heerenveen,780368,Daniel Høegh,Defender,3,NULL,NULL,0,NULL
22039845,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Home,6,FC Groningen,606832,Etiënne Reijnen,Defender,6,NULL,NULL,0,NULL
22067555,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Shot on goal,Second half,2883000,2883000,Home,6,FC Groningen,1082309,Mimoun Mahi,NULL,NULL,NULL,Right foot,0,NULL
22067556,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Save by goalkeeper,Second half,2889000,2889000,Away,7,sc Heerenveen,877300,Wouter van der Steen,NULL,NULL,Diving/Blocked,NULL,0,NULL
22067559,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Corner,Second half,2908000,2908000,Home,6,FC Groningen,1362858,Ritsu Doan,NULL,NULL,NULL,Left foot,0,NULL
22067582,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Foul committed,Second half,2939000,2939000,Home,6,FC Groningen,1082309,Mimoun Mahi,NULL,NULL,Rough play,NULL,1324444,Denzel Dumfries
22024412,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,,0,NULL,32390,Pol van Boekel,Referee,NULL,NULL,NULL,0,NULL
22024414,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,,0,NULL,744170,Richard Polman,Assistant Referee,NULL,NULL,NULL,0,NULL
22024417,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,,0,NULL,1025976,Roy de Nas,Assistant Referee,NULL,NULL,NULL,0,NULL
22024421,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,,0,NULL,959510,Erwin Blank,4th Official,NULL,NULL,NULL,0,NULL
22039859,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Home,6,FC Groningen,1082309,Mimoun Mahi,Forward,10,NULL,NULL,0,NULL
22039860,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Home,6,FC Groningen,609295,Ruben Jenssen,Midfielder,8,NULL,NULL,0,NULL
22039862,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,3767000,Home,6,FC Groningen,1362858,Ritsu Doan,Midfielder,25,NULL,NULL,0,NULL
22039866,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Home,6,FC Groningen,915941,Lars Veldwijk,Forward,9,NULL,NULL,0,NULL
22039913,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Away,7,sc Heerenveen,1195091,Joost van Aken,Defender,4,NULL,NULL,0,NULL
22039915,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Away,7,sc Heerenveen,1097804,Lucas Woudenberg,Defender,16,NULL,NULL,0,NULL
22039917,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Away,7,sc Heerenveen,450600,Stijn Schaars,Midfielder (C),6,NULL,NULL,0,NULL
22039918,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Away,7,sc Heerenveen,1162560,Morten Thorsby,Midfielder,8,NULL,NULL,0,NULL
22039921,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Away,7,sc Heerenveen,1043370,Yuki Kobayashi,Midfielder,21,NULL,NULL,0,NULL
22039926,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,4943000,Away,7,sc Heerenveen,609329,Reza Ghoochannejhad,Forward,9,NULL,NULL,0,NULL
22039927,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,4284000,Away,7,sc Heerenveen,1250292,Arber Zeneli,Forward,13,NULL,NULL,0,NULL
22039932,Eredivisie 2017/2018,2174498,13-Aug-2017 16:45,Line-up,Start,NULL,NULL,Away,7,sc Heerenveen,242,Jurgen Streppel,Coach,NULL,NULL,NULL,0,NULL
22089488,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Kick-off,First half,0,0,Home,13,Roda JC Kerkrade,0,NULL,NULL,NULL,NULL,NULL,0,NULL
22089502,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Shot wide,First half,78000,78000,Away,17,Vitesse,912330,Thomas Bruns,NULL,NULL,NULL,Right foot,0,NULL
22089507,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Goal kick,First half,99000,99000,Home,13,Roda JC Kerkrade,1135129,Hidde Jurjus,NULL,NULL,NULL,NULL,0,NULL
22089517,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,First half,139000,139000,Away,17,Vitesse,718319,Alexander Büttner,NULL,NULL,Rough play,NULL,604425,Chris Kum
22089520,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Free kick,First half,153000,153000,Home,13,Roda JC Kerkrade,604425,Chris Kum,NULL,NULL,NULL,Right foot,0,NULL
22089525,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Shot wide,First half,172000,172000,Away,17,Vitesse,697253,Tim Matavz,NULL,NULL,NULL,Right foot,0,NULL
22089527,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Goal kick,First half,187000,187000,Home,13,Roda JC Kerkrade,1135129,Hidde Jurjus,NULL,NULL,NULL,NULL,0,NULL
22089541,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Goal kick,First half,293000,293000,Away,17,Vitesse,551458,Remko Pasveer,NULL,NULL,NULL,NULL,0,NULL
22089551,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Goal kick,First half,350000,350000,Away,17,Vitesse,551458,Remko Pasveer,NULL,NULL,NULL,NULL,0,NULL
22089564,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,First half,436000,436000,Away,17,Vitesse,745035,Bryan Linssen,NULL,NULL,Pushing,NULL,604425,Chris Kum
22090078,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,First half,2248000,2248000,Home,13,Roda JC Kerkrade,953811,Ognjen Gnjatic,NULL,NULL,Tackle,NULL,812896,Thulani Serero
22090081,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Free kick,First half,2278000,2278000,Away,17,Vitesse,718319,Alexander Büttner,NULL,NULL,NULL,Left foot,0,NULL
22090000,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,First half,1910000,1910000,Home,13,Roda JC Kerkrade,981068,Mitchel Paulissen,NULL,NULL,Rough play,NULL,1591667,Fankaty Dabo
22090084,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Shot wide,First half,2290000,2290000,Away,17,Vitesse,697253,Tim Matavz,NULL,NULL,NULL,Right foot,0,NULL
22090091,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Goal kick,First half,2313000,2313000,Home,13,Roda JC Kerkrade,1135129,Hidde Jurjus,NULL,NULL,NULL,NULL,0,NULL
22090102,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Goal,First half,2346000,2346000,Away,17,Vitesse,697253,Tim Matavz,NULL,NULL,Interception,Right foot,0,NULL
22088077,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,NULL,NULL,NULL,Away,17,Vitesse,1401034,Julian Lelieveld,Substitute,29,NULL,NULL,0,NULL
22090118,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,First half,2429000,2429000,Home,13,Roda JC Kerkrade,598429,Mohamed El Makrini,NULL,NULL,Tackle,NULL,912330,Thomas Bruns
22090844,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Goal kick,Second half,2917000,2917000,Away,17,Vitesse,551458,Remko Pasveer,NULL,NULL,NULL,NULL,0,NULL
22090853,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,Second half,2933000,2933000,Home,13,Roda JC Kerkrade,953811,Ognjen Gnjatic,NULL,NULL,Rough play,NULL,912330,Thomas Bruns
22090857,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Free kick,Second half,2950000,2950000,Away,17,Vitesse,429296,Arnold Kruiswijk,NULL,NULL,NULL,Left foot,0,NULL
22090865,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,Second half,2984000,2984000,Away,17,Vitesse,912330,Thomas Bruns,NULL,NULL,Rough play,NULL,1160052,Simon Gustafson
22090866,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Free kick,Second half,2999000,2999000,Home,13,Roda JC Kerkrade,1174315,Daryl Werker,NULL,NULL,NULL,Right foot,0,NULL
22090886,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,Second half,3013000,3013000,Home,13,Roda JC Kerkrade,598429,Mohamed El Makrini,NULL,NULL,Tackle,NULL,1398947,Milot Rashica
22090888,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Yellow,Second half,3025000,3025000,Home,13,Roda JC Kerkrade,598429,Mohamed El Makrini,NULL,NULL,Tackle,NULL,0,NULL
22090921,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Free kick,Second half,3078000,3078000,Away,17,Vitesse,718319,Alexander Büttner,NULL,NULL,NULL,Left foot,0,NULL
22090922,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Goal kick,Second half,3107000,3107000,Home,13,Roda JC Kerkrade,1135129,Hidde Jurjus,NULL,NULL,NULL,NULL,0,NULL
22090925,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Shot wide,Second half,2902000,2902000,Home,13,Roda JC Kerkrade,576767,Ard van Peppen,NULL,NULL,NULL,Right foot,0,NULL
22090939,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Corner,Second half,3155000,3155000,Home,13,Roda JC Kerkrade,981068,Mitchel Paulissen,NULL,NULL,NULL,Right foot,0,NULL
22090950,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,Second half,3198000,3198000,Away,17,Vitesse,912330,Thomas Bruns,NULL,NULL,Rough play,NULL,598429,Mohamed El Makrini
22090951,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Yellow,Second half,3204000,3204000,Away,17,Vitesse,912330,Thomas Bruns,NULL,NULL,Rough play,NULL,0,NULL
22090958,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Free kick,Second half,3240000,3240000,Home,13,Roda JC Kerkrade,981068,Mitchel Paulissen,NULL,NULL,NULL,Right foot,0,NULL
22088095,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,NULL,NULL,NULL,Home,13,Roda JC Kerkrade,800958,Filip Kurto,Substitute,16,NULL,NULL,0,NULL
22088097,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,NULL,NULL,NULL,Home,13,Roda JC Kerkrade,906719,Henk Dijkhuizen,Substitute,2,NULL,NULL,0,NULL
22088099,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,NULL,NULL,NULL,Home,13,Roda JC Kerkrade,598428,Adil Auassar,Substitute,8,NULL,NULL,0,NULL
22086663,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,4954000,Away,17,Vitesse,912330,Thomas Bruns,Midfielder,10,NULL,NULL,0,NULL
22086664,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,NULL,Away,17,Vitesse,812896,Thulani Serero,Midfielder,17,NULL,NULL,0,NULL
22086665,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,NULL,Away,17,Vitesse,897784,Navarone Foor,Midfielder,25,NULL,NULL,0,NULL
22086666,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,4453000,Away,17,Vitesse,1398947,Milot Rashica,Forward,7,NULL,NULL,0,NULL
22086667,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,4240000,Away,17,Vitesse,697253,Tim Matavz,Forward,9,NULL,NULL,0,NULL
22086668,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,NULL,Away,17,Vitesse,745035,Bryan Linssen,Forward,11,NULL,NULL,0,NULL
22086669,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,NULL,Home,13,Roda JC Kerkrade,1135129,Hidde Jurjus,Goalkeeper,1,NULL,NULL,0,NULL
22086670,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,NULL,Home,13,Roda JC Kerkrade,604425,Chris Kum,Defender,4,NULL,NULL,0,NULL
22086671,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,NULL,Home,13,Roda JC Kerkrade,1507726,Frederic Ananou,Defender,3,NULL,NULL,0,NULL
22086673,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,NULL,Home,13,Roda JC Kerkrade,576767,Ard van Peppen,Defender (C),5,NULL,NULL,0,NULL
22086675,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,NULL,Home,13,Roda JC Kerkrade,953811,Ognjen Gnjatic,Midfielder,15,NULL,NULL,0,NULL
22086676,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Line-up,Start,NULL,4992000,Home,13,Roda JC Kerkrade,598429,Mohamed El Makrini,Midfielder,6,NULL,NULL,0,NULL
22089565,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Free kick,First half,454000,454000,Home,13,Roda JC Kerkrade,1135129,Hidde Jurjus,NULL,NULL,NULL,Right foot,0,NULL
22089580,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Foul committed,First half,605000,605000,Home,13,Roda JC Kerkrade,953811,Ognjen Gnjatic,NULL,NULL,Rough play,NULL,912330,Thomas Bruns
22089587,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Free kick,First half,636000,636000,Away,17,Vitesse,718319,Alexander Büttner,NULL,NULL,NULL,Left foot,0,NULL
22089592,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Corner,First half,668000,668000,Away,17,Vitesse,718319,Alexander Büttner,NULL,NULL,NULL,Left foot,0,NULL
22089594,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Shot on goal,First half,673000,673000,Away,17,Vitesse,751358,Guram Kashia,NULL,NULL,NULL,Header,0,NULL
22089596,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Save by goalkeeper,First half,680000,680000,Home,13,Roda JC Kerkrade,1135129,Hidde Jurjus,NULL,NULL,Diving/Blocked,NULL,0,NULL
22089607,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Corner,First half,736000,736000,Away,17,Vitesse,718319,Alexander Büttner,NULL,NULL,NULL,Left foot,0,NULL
22089611,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Shot blocked by,First half,756000,756000,Home,13,Roda JC Kerkrade,576767,Ard van Peppen,NULL,NULL,NULL,NULL,0,NULL
22089612,Eredivisie 2017/2018,2174507,18-Aug-2017 20:00,Blocked shot,First half,756000,756000,Away,17,Vitesse,718319,Alexander Büttner,NULL,NULL,NULL,Left foot,0,NULL
